Job Title,Job Description,Required Skills,Salary Range,Location,Company,Experience Level,Industry,Job Type,Date Posted,Min Salary,Max Salary,Month,Avg Salary,JobID,All,Job Description	
JavaDeveloper,IntegrateAPIsandmicroservicesusingNode.jsforwebsystems.,"node.js,terraform",£21-£35,HoChiMinhCity,TMASolutions,Entry-Level,MobileDevelopment,Contract-Type,2024-04-08,21,35,2024-04,28.0,8516,"JavaDeveloper,IntegrateAPIsandmicroservicesusingNode.jsforwebsystems.,node.js,terraform,£21-£35,HoChiMinhCity,TMASolutions,Entry-Level,MobileDevelopment,Contract-Type,2024-04-08,21,35,2024-04,28.0,8516",8516
AIEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingTerraform.,"golang,springboot,terraform",£41-£51,Hanoi,GrabVietnam,Mid-Level,WebDevelopment,Full-Time,2024-01-11,41,51,2024-01,46.0,8517,"AIEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingTerraform.,golang,springboot,terraform,£41-£51,Hanoi,GrabVietnam,Mid-Level,WebDevelopment,Full-Time,2024-01-11,41,51,2024-01,46.0,8517",8517
AIEngineer,Createresponsivefront-endinterfaceswithJavaformodernwebapps.,"azure,java,microservices,react",£55-£65,Remote,GrabVietnam,Senior,SoftwareDevelopment,Contract-Type,2024-02-24,55,65,2024-02,60.0,8518,"AIEngineer,Createresponsivefront-endinterfaceswithJavaformodernwebapps.,azure,java,microservices,react,£55-£65,Remote,GrabVietnam,Senior,SoftwareDevelopment,Contract-Type,2024-02-24,55,65,2024-02,60.0,8518",8518
DevSecOpsEngineer,BuildfullstacksolutionsusingAWStoenhanceuserexperience.,"aws,terraform",£42-£56,HoChiMinhCity,CMCGlobal,Mid-Level,MobileDevelopment,Full-Time,2024-12-15,42,56,2024-12,49.0,8519,"DevSecOpsEngineer,BuildfullstacksolutionsusingAWStoenhanceuserexperience.,aws,terraform,£42-£56,HoChiMinhCity,CMCGlobal,Mid-Level,MobileDevelopment,Full-Time,2024-12-15,42,56,2024-12,49.0,8519",8519
AIEngineer,DevelopandmaintainwebapplicationsusingAzureforclientprojects.,"azure,java,kubernetes",£62-£68,HoChiMinhCity,AxonActive,Senior,CloudComputing,Part-Time,2024-09-19,62,68,2024-09,65.0,8520,"AIEngineer,DevelopandmaintainwebapplicationsusingAzureforclientprojects.,azure,java,kubernetes,£62-£68,HoChiMinhCity,AxonActive,Senior,CloudComputing,Part-Time,2024-09-19,62,68,2024-09,65.0,8520",8520
AIEngineer,IntegrateAPIsandmicroservicesusingPythonforwebsystems.,"python,terraform",£56-£61,Remote,AxonActive,Senior,SoftwareDevelopment,Full-Time,2024-12-05,56,61,2024-12,58.5,8521,"AIEngineer,IntegrateAPIsandmicroservicesusingPythonforwebsystems.,python,terraform,£56-£61,Remote,AxonActive,Senior,SoftwareDevelopment,Full-Time,2024-12-05,56,61,2024-12,58.5,8521",8521
FullStackWebEngineer,DesignscalablebackendsystemswithPythontosupportwebplatforms.,"azure,golang,python",£22-£30,HoChiMinhCity,FPTSoftware,Entry-Level,MobileDevelopment,Full-Time,2024-08-01,22,30,2024-08,26.0,8522,"FullStackWebEngineer,DesignscalablebackendsystemswithPythontosupportwebplatforms.,azure,golang,python,£22-£30,HoChiMinhCity,FPTSoftware,Entry-Level,MobileDevelopment,Full-Time,2024-08-01,22,30,2024-08,26.0,8522",8522
IoTSpecialist,IntegrateAPIsandmicroservicesusingMicroservicesforwebsystems.,"kubernetes,microservices",£65-£78,HoChiMinhCity,AxonActive,Senior,Cybersecurity,Contract-Type,2024-10-06,65,78,2024-10,71.5,8523,"IoTSpecialist,IntegrateAPIsandmicroservicesusingMicroservicesforwebsystems.,kubernetes,microservices,£65-£78,HoChiMinhCity,AxonActive,Senior,Cybersecurity,Contract-Type,2024-10-06,65,78,2024-10,71.5,8523",8523
IoTSpecialist,DevelopandmaintainwebapplicationsusingMicroservicesforclientprojects.,"aws,golang,microservices",£23-£38,Remote,TechcombankIT,Entry-Level,MobileDevelopment,Full-Time,2024-02-21,23,38,2024-02,30.5,8524,"IoTSpecialist,DevelopandmaintainwebapplicationsusingMicroservicesforclientprojects.,aws,golang,microservices,£23-£38,Remote,TechcombankIT,Entry-Level,MobileDevelopment,Full-Time,2024-02-21,23,38,2024-02,30.5,8524",8524
WebAppDeveloper,DesignscalablebackendsystemswithGolangtosupportwebplatforms.,"aws,golang,microservices",£29-£35,HoChiMinhCity,KMSTechnology,Entry-Level,MobileDevelopment,Part-Time,2024-01-21,29,35,2024-01,32.0,8525,"WebAppDeveloper,DesignscalablebackendsystemswithGolangtosupportwebplatforms.,aws,golang,microservices,£29-£35,HoChiMinhCity,KMSTechnology,Entry-Level,MobileDevelopment,Part-Time,2024-01-21,29,35,2024-01,32.0,8525",8525
IoTSpecialist,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,"azure,kubernetes",£55-£70,Remote,TMASolutions,Senior,SoftwareDevelopment,Contract-Type,2024-06-09,55,70,2024-06,62.5,8526,"IoTSpecialist,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,azure,kubernetes,£55-£70,Remote,TMASolutions,Senior,SoftwareDevelopment,Contract-Type,2024-06-09,55,70,2024-06,62.5,8526",8526
WebAppDeveloper,IntegrateAPIsandmicroservicesusingMicroservicesforwebsystems.,"azure,kubernetes,microservices,springboot",£33-£44,DaNang,VinAI,Mid-Level,WebDevelopment,Full-Time,2024-04-03,33,44,2024-04,38.5,8527,"WebAppDeveloper,IntegrateAPIsandmicroservicesusingMicroservicesforwebsystems.,azure,kubernetes,microservices,springboot,£33-£44,DaNang,VinAI,Mid-Level,WebDevelopment,Full-Time,2024-04-03,33,44,2024-04,38.5,8527",8527
DevSecOpsEngineer,BuildfullstacksolutionsusingMicroservicestoenhanceuserexperience.,"aws,azure,golang,microservices",£16-£26,Remote,LazadaVietnam,Entry-Level,MobileDevelopment,Contract-Type,2024-06-09,16,26,2024-06,21.0,8528,"DevSecOpsEngineer,BuildfullstacksolutionsusingMicroservicestoenhanceuserexperience.,aws,azure,golang,microservices,£16-£26,Remote,LazadaVietnam,Entry-Level,MobileDevelopment,Contract-Type,2024-06-09,16,26,2024-06,21.0,8528",8528
AIEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingSpringBoot.,"java,python,springboot",£17-£30,DaNang,KMSTechnology,Entry-Level,SoftwareDevelopment,Full-Time,2024-11-03,17,30,2024-11,23.5,8529,"AIEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingSpringBoot.,java,python,springboot,£17-£30,DaNang,KMSTechnology,Entry-Level,SoftwareDevelopment,Full-Time,2024-11-03,17,30,2024-11,23.5,8529",8529
IoTSpecialist,BuildfullstacksolutionsusingGolangtoenhanceuserexperience.,"golang,microservices,terraform",£24-£36,Remote,NexlifyVietnam,Entry-Level,ITInfrastructure,Part-Time,2024-11-01,24,36,2024-11,30.0,8530,"IoTSpecialist,BuildfullstacksolutionsusingGolangtoenhanceuserexperience.,golang,microservices,terraform,£24-£36,Remote,NexlifyVietnam,Entry-Level,ITInfrastructure,Part-Time,2024-11-01,24,36,2024-11,30.0,8530",8530
AIEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,"aws,azure,springboot",£36-£42,Hanoi,Haravan,Mid-Level,DataScience,Full-Time,2024-02-13,36,42,2024-02,39.0,8531,"AIEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,aws,azure,springboot,£36-£42,Hanoi,Haravan,Mid-Level,DataScience,Full-Time,2024-02-13,36,42,2024-02,39.0,8531",8531
DevSecOpsEngineer,DevelopandmaintainwebapplicationsusingNode.jsforclientprojects.,"java,microservices,node.js,python",£37-£50,HaiPhong,CMCGlobal,Mid-Level,Cybersecurity,Part-Time,2024-06-06,37,50,2024-06,43.5,8532,"DevSecOpsEngineer,DevelopandmaintainwebapplicationsusingNode.jsforclientprojects.,java,microservices,node.js,python,£37-£50,HaiPhong,CMCGlobal,Mid-Level,Cybersecurity,Part-Time,2024-06-06,37,50,2024-06,43.5,8532",8532
DevSecOpsEngineer,Createresponsivefront-endinterfaceswithSpringBootformodernwebapps.,"java,node.js,redux,springboot",£59-£67,Remote,Zalo,Senior,DataScience,Part-Time,2024-08-03,59,67,2024-08,63.0,8533,"DevSecOpsEngineer,Createresponsivefront-endinterfaceswithSpringBootformodernwebapps.,java,node.js,redux,springboot,£59-£67,Remote,Zalo,Senior,DataScience,Part-Time,2024-08-03,59,67,2024-08,63.0,8533",8533
JavaDeveloper,IntegrateAPIsandmicroservicesusingKubernetesforwebsystems.,"kubernetes,node.js,python",£58-£71,DaNang,ViettelSolutions,Senior,CloudComputing,Full-Time,2024-09-21,58,71,2024-09,64.5,8534,"JavaDeveloper,IntegrateAPIsandmicroservicesusingKubernetesforwebsystems.,kubernetes,node.js,python,£58-£71,DaNang,ViettelSolutions,Senior,CloudComputing,Full-Time,2024-09-21,58,71,2024-09,64.5,8534",8534
AIEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingMicroservices.,"kubernetes,microservices",£28-£37,HoChiMinhCity,ShopeeVietnam,Entry-Level,MobileDevelopment,Full-Time,2024-10-24,28,37,2024-10,32.5,8535,"AIEngineer,LeaddevelopmentofwebandfullstackprojectsutilizingMicroservices.,kubernetes,microservices,£28-£37,HoChiMinhCity,ShopeeVietnam,Entry-Level,MobileDevelopment,Full-Time,2024-10-24,28,37,2024-10,32.5,8535",8535
FullStackWebEngineer,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,"kubernetes,node.js",£65-£73,Hanoi,Tiki,Senior,Cybersecurity,Full-Time,2024-10-07,65,73,2024-10,69.0,8536,"FullStackWebEngineer,Createresponsivefront-endinterfaceswithNode.jsformodernwebapps.,kubernetes,node.js,£65-£73,Hanoi,Tiki,Senior,Cybersecurity,Full-Time,2024-10-07,65,73,2024-10,69.0,8536",8536
IoTSpecialist,LeaddevelopmentofwebandfullstackprojectsutilizingKubernetes.,"kubernetes,terraform",£53-£59,DaNang,TechcombankIT,Senior,ArtificialIntelligence,Full-Time,2024-01-17,53,59,2024-01,56.0,8537,"IoTSpecialist,LeaddevelopmentofwebandfullstackprojectsutilizingKubernetes.,kubernetes,terraform,£53-£59,DaNang,TechcombankIT,Senior,ArtificialIntelligence,Full-Time,2024-01-17,53,59,2024-01,56.0,8537",8537
CybersecurityAnalyst,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,"golang,node.js",£41-£48,Hanoi,Haravan,Mid-Level,CloudComputing,Part-Time,2024-09-21,41,48,2024-09,44.5,8538,"CybersecurityAnalyst,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,golang,node.js,£41-£48,Hanoi,Haravan,Mid-Level,CloudComputing,Part-Time,2024-09-21,41,48,2024-09,44.5,8538",8538
WebAppDeveloper,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,"kubernetes,python,springboot",£23-£28,HoChiMinhCity,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2024-08-09,23,28,2024-08,25.5,8539,"WebAppDeveloper,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,kubernetes,python,springboot,£23-£28,HoChiMinhCity,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2024-08-09,23,28,2024-08,25.5,8539",8539
JavaDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingGolang.,"azure,golang,microservices,terraform",£58-£70,HoChiMinhCity,CMCGlobal,Senior,Cybersecurity,Full-Time,2024-02-17,58,70,2024-02,64.0,8540,"JavaDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingGolang.,azure,golang,microservices,terraform,£58-£70,HoChiMinhCity,CMCGlobal,Senior,Cybersecurity,Full-Time,2024-02-17,58,70,2024-02,64.0,8540",8540
WebAppDeveloper,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,"azure,golang,microservices",£63-£77,HoChiMinhCity,FPTSoftware,Senior,ArtificialIntelligence,Contract-Type,2024-09-10,63,77,2024-09,70.0,8541,"WebAppDeveloper,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,azure,golang,microservices,£63-£77,HoChiMinhCity,FPTSoftware,Senior,ArtificialIntelligence,Contract-Type,2024-09-10,63,77,2024-09,70.0,8541",8541
DevSecOpsEngineer,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,"java,node.js,redux,springboot",£32-£45,HoChiMinhCity,LazadaVietnam,Mid-Level,MobileDevelopment,Part-Time,2024-07-19,32,45,2024-07,38.5,8542,"DevSecOpsEngineer,BuildfullstacksolutionsusingNode.jstoenhanceuserexperience.,java,node.js,redux,springboot,£32-£45,HoChiMinhCity,LazadaVietnam,Mid-Level,MobileDevelopment,Part-Time,2024-07-19,32,45,2024-07,38.5,8542",8542
FullStackWebEngineer,DesignscalablebackendsystemswithReduxtosupportwebplatforms.,"node.js,redux",£27-£32,Hanoi,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2024-11-08,27,32,2024-11,29.5,8543,"FullStackWebEngineer,DesignscalablebackendsystemswithReduxtosupportwebplatforms.,node.js,redux,£27-£32,Hanoi,ViettelSolutions,Entry-Level,WebDevelopment,Full-Time,2024-11-08,27,32,2024-11,29.5,8543",8543
WebAppDeveloper,IntegrateAPIsandmicroservicesusingTerraformforwebsystems.,"java,react,springboot,terraform",£54-£62,CanTho,Tiki,Senior,WebDevelopment,Contract-Type,2024-11-17,54,62,2024-11,58.0,8544,"WebAppDeveloper,IntegrateAPIsandmicroservicesusingTerraformforwebsystems.,java,react,springboot,terraform,£54-£62,CanTho,Tiki,Senior,WebDevelopment,Contract-Type,2024-11-17,54,62,2024-11,58.0,8544",8544
JavaDeveloper,Createresponsivefront-endinterfaceswithKubernetesformodernwebapps.,"kubernetes,node.js,springboot,terraform",£20-£26,HoChiMinhCity,FPTSoftware,Entry-Level,ITInfrastructure,Contract-Type,2024-04-26,20,26,2024-04,23.0,8545,"JavaDeveloper,Createresponsivefront-endinterfaceswithKubernetesformodernwebapps.,kubernetes,node.js,springboot,terraform,£20-£26,HoChiMinhCity,FPTSoftware,Entry-Level,ITInfrastructure,Contract-Type,2024-04-26,20,26,2024-04,23.0,8545",8545
FullStackWebEngineer,DesignscalablebackendsystemswithPythontosupportwebplatforms.,"microservices,python",£56-£66,DaNang,FPTSoftware,Senior,Cybersecurity,Full-Time,2024-09-01,56,66,2024-09,61.0,8546,"FullStackWebEngineer,DesignscalablebackendsystemswithPythontosupportwebplatforms.,microservices,python,£56-£66,DaNang,FPTSoftware,Senior,Cybersecurity,Full-Time,2024-09-01,56,66,2024-09,61.0,8546",8546
JavaDeveloper,DesignscalablebackendsystemswithReduxtosupportwebplatforms.,"golang,react,redux",£65-£70,HoChiMinhCity,FPTSoftware,Senior,SoftwareDevelopment,Full-Time,2024-03-05,65,70,2024-03,67.5,8547,"JavaDeveloper,DesignscalablebackendsystemswithReduxtosupportwebplatforms.,golang,react,redux,£65-£70,HoChiMinhCity,FPTSoftware,Senior,SoftwareDevelopment,Full-Time,2024-03-05,65,70,2024-03,67.5,8547",8547
AIEngineer,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,"kubernetes,microservices",£35-£44,HoChiMinhCity,TechcombankIT,Mid-Level,MobileDevelopment,Full-Time,2024-02-09,35,44,2024-02,39.5,8548,"AIEngineer,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,kubernetes,microservices,£35-£44,HoChiMinhCity,TechcombankIT,Mid-Level,MobileDevelopment,Full-Time,2024-02-09,35,44,2024-02,39.5,8548",8548
CybersecurityAnalyst,LeaddevelopmentofwebandfullstackprojectsutilizingMicroservices.,"microservices,redux",£57-£68,HoChiMinhCity,NexlifyVietnam,Senior,DataScience,Contract-Type,2024-01-02,57,68,2024-01,62.5,8549,"CybersecurityAnalyst,LeaddevelopmentofwebandfullstackprojectsutilizingMicroservices.,microservices,redux,£57-£68,HoChiMinhCity,NexlifyVietnam,Senior,DataScience,Contract-Type,2024-01-02,57,68,2024-01,62.5,8549",8549
JavaDeveloper,DevelopandmaintainwebapplicationsusingJavaforclientprojects.,"azure,java,microservices,redux",£64-£76,HoChiMinhCity,NashTech,Senior,DataScience,Full-Time,2024-07-25,64,76,2024-07,70.0,8550,"JavaDeveloper,DevelopandmaintainwebapplicationsusingJavaforclientprojects.,azure,java,microservices,redux,£64-£76,HoChiMinhCity,NashTech,Senior,DataScience,Full-Time,2024-07-25,64,76,2024-07,70.0,8550",8550
CloudArchitect,DesignscalablebackendsystemswithKubernetestosupportwebplatforms.,"kubernetes,springboot",£52-£59,DaNang,NexlifyVietnam,Senior,DataScience,Full-Time,2024-09-06,52,59,2024-09,55.5,8551,"CloudArchitect,DesignscalablebackendsystemswithKubernetestosupportwebplatforms.,kubernetes,springboot,£52-£59,DaNang,NexlifyVietnam,Senior,DataScience,Full-Time,2024-09-06,52,59,2024-09,55.5,8551",8551
CloudArchitect,BuildfullstacksolutionsusingMicroservicestoenhanceuserexperience.,"microservices,python,react",£33-£48,Remote,VNG,Mid-Level,CloudComputing,Full-Time,2024-01-21,33,48,2024-01,40.5,8552,"CloudArchitect,BuildfullstacksolutionsusingMicroservicestoenhanceuserexperience.,microservices,python,react,£33-£48,Remote,VNG,Mid-Level,CloudComputing,Full-Time,2024-01-21,33,48,2024-01,40.5,8552",8552
AIEngineer,DesignscalablebackendsystemswithMicroservicestosupportwebplatforms.,"kubernetes,microservices,react,redux",£25-£32,Remote,Haravan,Entry-Level,DataScience,Contract-Type,2024-02-07,25,32,2024-02,28.5,8553,"AIEngineer,DesignscalablebackendsystemswithMicroservicestosupportwebplatforms.,kubernetes,microservices,react,redux,£25-£32,Remote,Haravan,Entry-Level,DataScience,Contract-Type,2024-02-07,25,32,2024-02,28.5,8553",8553
IoTSpecialist,OptimizeJava-basedwebapplicationswithSpringBootforperformance.,"java,kubernetes,springboot",£25-£35,Hanoi,TechcombankIT,Entry-Level,CloudComputing,Full-Time,2024-10-27,25,35,2024-10,30.0,8554,"IoTSpecialist,OptimizeJava-basedwebapplicationswithSpringBootforperformance.,java,kubernetes,springboot,£25-£35,Hanoi,TechcombankIT,Entry-Level,CloudComputing,Full-Time,2024-10-27,25,35,2024-10,30.0,8554",8554
WebAppDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingJava.,"azure,java,python",£20-£33,DaNang,VinAI,Entry-Level,ITInfrastructure,Contract-Type,2024-06-23,20,33,2024-06,26.5,8555,"WebAppDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingJava.,azure,java,python,£20-£33,DaNang,VinAI,Entry-Level,ITInfrastructure,Contract-Type,2024-06-23,20,33,2024-06,26.5,8555",8555
AIEngineer,OptimizeJava-basedwebapplicationswithSpringBootforperformance.,"aws,springboot",£16-£29,QuyNhon,Zalo,Entry-Level,ITInfrastructure,Full-Time,2024-09-30,16,29,2024-09,22.5,8556,"AIEngineer,OptimizeJava-basedwebapplicationswithSpringBootforperformance.,aws,springboot,£16-£29,QuyNhon,Zalo,Entry-Level,ITInfrastructure,Full-Time,2024-09-30,16,29,2024-09,22.5,8556",8556
FullStackWebEngineer,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,"python,springboot",£31-£43,DaNang,Tiki,Mid-Level,ArtificialIntelligence,Full-Time,2024-11-02,31,43,2024-11,37.0,8557,"FullStackWebEngineer,DesignscalablebackendsystemswithSpringBoottosupportwebplatforms.,python,springboot,£31-£43,DaNang,Tiki,Mid-Level,ArtificialIntelligence,Full-Time,2024-11-02,31,43,2024-11,37.0,8557",8557
AIEngineer,IntegrateAPIsandmicroservicesusingGolangforwebsystems.,"golang,springboot",£26-£34,Hanoi,LazadaVietnam,Entry-Level,Cybersecurity,Full-Time,2024-12-02,26,34,2024-12,30.0,8558,"AIEngineer,IntegrateAPIsandmicroservicesusingGolangforwebsystems.,golang,springboot,£26-£34,Hanoi,LazadaVietnam,Entry-Level,Cybersecurity,Full-Time,2024-12-02,26,34,2024-12,30.0,8558",8558
WebAppDeveloper,OptimizeJava-basedwebapplicationswithGolangforperformance.,"azure,golang,java",£24-£30,Remote,FPTSoftware,Entry-Level,DataScience,Full-Time,2024-08-24,24,30,2024-08,27.0,8559,"WebAppDeveloper,OptimizeJava-basedwebapplicationswithGolangforperformance.,azure,golang,java,£24-£30,Remote,FPTSoftware,Entry-Level,DataScience,Full-Time,2024-08-24,24,30,2024-08,27.0,8559",8559
JavaDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingSpringBoot.,"kubernetes,redux,springboot",£23-£32,Hanoi,FPTSoftware,Entry-Level,Cybersecurity,Contract-Type,2024-11-03,23,32,2024-11,27.5,8560,"JavaDeveloper,LeaddevelopmentofwebandfullstackprojectsutilizingSpringBoot.,kubernetes,redux,springboot,£23-£32,Hanoi,FPTSoftware,Entry-Level,Cybersecurity,Contract-Type,2024-11-03,23,32,2024-11,27.5,8560",8560
JavaDeveloper,Createresponsivefront-endinterfaceswithKubernetesformodernwebapps.,"java,kubernetes,microservices",£35-£40,HoChiMinhCity,ViettelSolutions,Mid-Level,DataScience,Full-Time,2024-12-11,35,40,2024-12,37.5,8561,"JavaDeveloper,Createresponsivefront-endinterfaceswithKubernetesformodernwebapps.,java,kubernetes,microservices,£35-£40,HoChiMinhCity,ViettelSolutions,Mid-Level,DataScience,Full-Time,2024-12-11,35,40,2024-12,37.5,8561",8561
DevSecOpsEngineer,IntegrateAPIsandmicroservicesusingAzureforwebsystems.,"azure,java,redux",£40-£52,Hanoi,NexlifyVietnam,Mid-Level,CloudComputing,Full-Time,2024-04-04,40,52,2024-04,46.0,8562,"DevSecOpsEngineer,IntegrateAPIsandmicroservicesusingAzureforwebsystems.,azure,java,redux,£40-£52,Hanoi,NexlifyVietnam,Mid-Level,CloudComputing,Full-Time,2024-04-04,40,52,2024-04,46.0,8562",8562
WebAppDeveloper,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,"kubernetes,python,terraform",£56-£67,DaNang,NexlifyVietnam,Senior,CloudComputing,Contract-Type,2024-07-05,56,67,2024-07,61.5,8563,"WebAppDeveloper,OptimizeJava-basedwebapplicationswithKubernetesforperformance.,kubernetes,python,terraform,£56-£67,DaNang,NexlifyVietnam,Senior,CloudComputing,Contract-Type,2024-07-05,56,67,2024-07,61.5,8563",8563
AIEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,"azure,java",£59-£72,Hanoi,VNG,Senior,Cybersecurity,Part-Time,2024-07-25,59,72,2024-07,65.5,8564,"AIEngineer,DesignscalablebackendsystemswithAzuretosupportwebplatforms.,azure,java,£59-£72,Hanoi,VNG,Senior,Cybersecurity,Part-Time,2024-07-25,59,72,2024-07,65.5,8564",8564
